circuit_id,circuit_name,city,country,track_length_km,year_opened,seating_capacity,number_of_turns,drs_zones,lap_record_seconds,lap_record_year,altitude_meters,surface_type,circuit_type,pit_lane_length_m,avg_temp_min_c,avg_temp_max_c,avg_top_speed_kmh,fia_grade,total_gp_hosted,tv_viewers_millions,ticket_price_usd,safety_car_freq,overtake_index,night_race,primary_engine_supplier,primary_broadcast_lang,pit_boxes,marshal_post_count,total_race_dist_km,elevation_change_m,turns_per_km,elevation_intensity,pit_stop_overhead_sec,track_speed_category
27104555,Estoril Circuit - Alt Chicane,Estoril,Portugal,3.989,2012,314937,10,1,87.076,2021,1377,Asphalt,Permanent,452,1,33,292,1,0,2.61,1928,0.654,5.2,0,Mercedes,ZH,16,29,255.3,105,2.5068939583855605,26.322386563048383,22.84,Low Speed
22875054,Losail International Circuit - Reverse Layout,Lusail,Qatar,5.028,1957,267141,20,3,105.421,2022,1109,Asphalt,Street,273,0,39,309,1,59,11.92,1716,0.51,4.69,1,Mercedes,ES,19,31,276.54,41,3.9777247414478922,8.154335719968179,14.785,Medium Speed
22499358,Estoril Circuit - Short Circuit,Estoril,Portugal,4.335,1962,383109,11,1,99.469,2008,630,Asphalt,Permanent,211,8,48,301,1,23,13.59,2701,0.606,6.45,0,Alfa Romeo,ES,13,19,268.77,51,2.5374855824682814,11.764705882352942,11.995000000000001,Medium Speed
23573301,Bahrain International Circuit - Historic Layout,Sakhir,Bahrain,6.086,1961,308116,10,6,75.747,2012,411,Asphalt,Street,264,3,48,378,1,68,2.67,1834,0.328,1.29,0,Ferrari,ES,20,15,292.13,132,1.643115346697338,21.689122576404863,14.38,High Speed
25627481,Portimao Circuit,Portimao,Portugal,4.989,2020,163087,22,1,87.821,2022,2573,Asphalt,Permanent,437,18,46,287,1,74,14.37,2631,0.532,8.09,1,Honda,ZH,14,15,289.36,148,4.4097013429545004,29.665263579875727,22.165,Low Speed
29995364,Baku City Circuit,Baku,Azerbaijan,6.442,1956,252763,21,1,78.023,2016,2139,Asphalt,Permanent,474,10,39,287,2,73,3.0,3266,0.436,5.6,1,Ferrari,JA,20,29,315.66,93,3.259857187208941,14.43651040049674,23.830000000000002,Low Speed
26150297,Imola Circuit,Imola,Italy,4.351,1983,361516,11,1,110.385,2008,994,Asphalt,Permanent,387,5,45,299,1,18,14.73,1757,0.428,9.76,0,Ferrari,IT,9,24,343.73,72,2.528154447253505,16.547920018386577,19.915,Low Speed
22879128,Yas Marina Circuit,Abu Dhabi,UAE,4.897,1971,34477,7,3,101.195,2009,549,Asphalt,Permanent,422,18,25,288,1,2,11.21,1626,0.127,9.91,0,Renault,IT,26,18,308.51,212,1.4294465999591586,43.291811313048804,21.490000000000002,Low Speed
29847237,Magny-Cours - Historic Layout,Magny-Cours,France,4.749,1996,283189,22,1,115.466,2015,1504,Asphalt,Permanent,257,13,36,384,1,5,10.97,212,0.117,7.32,0,Ferrari,ES,17,33,232.7,51,4.6325542219414615,10.739102969046115,14.065000000000001,High Speed
29475601,Mugello Circuit,Mugello,Italy,5.835,1952,101157,19,1,74.29,2018,2307,Concrete,Street,281,26,46,307,2,69,4.81,62,0.489,4.07,0,Renault,NL,22,21,431.79,84,3.2562125107112254,14.395886889460154,15.145,Medium Speed
21883694,Marina Bay Street Circuit - Reverse Layout,Singapore,Singapore,5.294,2015,302306,6,3,106.371,2011,2562,Asphalt,Street,366,2,44,282,1,36,4.27,1088,0.181,9.84,0,Alfa Romeo,FR,19,36,423.52,64,1.1333585190782018,12.089157536834152,18.97,Low Speed
28542654,Suzuka International Racing Course - Reverse Layout,Suzuka,Japan,5.014,2000,68297,6,2,65.54,2016,1824,Asphalt,Permanent,361,15,28,288,1,50,9.86,3423,0.36,5.96,0,Honda,IT,10,12,245.69,189,1.1966493817311528,37.694455524531314,18.745,Low Speed
22793726,Kyalami - Historic Layout,Johannesburg,South Africa,3.615,1970,370548,16,2,77.98,2008,964,Asphalt,Permanent,318,23,47,321,1,82,14.95,1083,0.629,7.88,0,Honda,AR,9,18,260.28,116,4.426002766251728,32.088520055325034,16.810000000000002,Medium Speed
22037339,Circuit de Spa-Francorchamps,Spa,Belgium,7.417,1993,311876,19,3,92.224,2011,1413,Asphalt,Permanent,494,1,22,278,2,35,11.3,1735,0.694,6.38,0,Renault,ES,26,20,385.68,112,2.5616826210057977,15.100444923823648,24.73,Low Speed
26219237,Hungaroring - Endurance Config,Budapest,Hungary,4.659,1965,21824,19,1,91.537,2011,2376,Asphalt,Street,401,16,21,271,1,35,8.64,201,0.695,2.37,0,Ferrari,NL,14,33,284.2,147,4.078128353723975,31.55183515775918,20.545,Low Speed
28127074,Bahrain International Circuit,Sakhir,Bahrain,5.221,2014,403187,24,5,63.613,2010,1455,Concrete,Permanent,386,8,25,320,1,66,0.94,1256,0.311,9.77,0,Mercedes,DE,8,19,344.59,105,4.596820532465045,20.11108982953457,19.87,Medium Speed
26968084,Kyalami,Johannesburg,South Africa,3.951,1988,292949,8,2,117.169,2022,2175,Mixed,Permanent,460,20,41,331,1,14,1.66,3464,0.45,5.65,0,Alfa Romeo,FR,11,12,217.31,68,2.0248038471273095,17.21083270058213,23.2,Medium Speed
27411052,Jeddah Corniche Circuit - Alt Chicane,Jeddah,Saudi Arabia,6.701,2012,365830,26,3,60.158,2008,2341,Asphalt,Street,311,3,24,315,1,3,9.22,3055,0.431,1.8,0,Alfa Romeo,FR,23,36,522.68,148,3.8800179077749593,22.086255782718997,16.495,Medium Speed
22898290,Yas Marina Circuit - Endurance Config,Abu Dhabi,UAE,4.902,2012,328713,10,2,72.646,2016,1618,Mixed,Street,269,11,31,283,1,24,9.76,3047,0.664,6.79,0,Renault,ES,21,22,362.75,83,2.039983680130559,16.931864545083638,14.605,Low Speed
22170871,Magny-Cours - Historic Layout,Magny-Cours,France,3.991,1985,155906,21,1,69.063,2018,285,Concrete,Street,184,14,37,302,1,36,9.64,2294,0.263,3.12,0,Mercedes,EN,24,26,259.42,82,5.261839138060636,20.54622901528439,10.780000000000001,Medium Speed
21942006,Losail International Circuit - Short Circuit,Lusail,Qatar,5.874,1949,344827,22,2,69.217,2013,793,Asphalt,Permanent,439,20,23,327,1,10,9.7,377,0.196,9.91,0,Alfa Romeo,AR,18,15,452.3,106,3.7453183520599254,18.045624787197823,22.255,Medium Speed
22660530,Nürburgring - Short Circuit,Nürburg,Germany,4.506,2012,344175,15,1,61.597,2017,1400,Mixed,Permanent,186,28,31,333,1,1,7.52,273,0.134,6.31,0,Mercedes,FR,26,20,270.36,22,3.328894806924101,4.882379050155349,10.870000000000001,Medium Speed
23486618,Mugello Circuit - Revised 2020,Mugello,Italy,5.999,1997,100286,25,1,101.92,2009,1087,Asphalt,Permanent,359,6,46,384,1,42,7.22,97,0.036,5.41,0,Alfa Romeo,IT,22,36,401.93,210,4.1673612268711455,35.00583430571762,18.655,High Speed
29778584,Autodromo Jose Carlos Pace,Sao Paulo,Brazil,4.811,1987,319532,24,3,82.087,2011,241,Concrete,Street,489,0,44,361,2,64,11.87,1544,0.419,3.45,0,Mercedes,FR,8,25,331.96,32,4.988567865308668,6.651423820411557,24.505000000000003,High Speed
20876719,Circuit de Spa-Francorchamps,Spa,Belgium,6.458,2010,207848,6,2,110.521,2014,118,Asphalt,Street,441,25,46,363,1,24,5.9,1337,0.037,2.52,0,Alfa Romeo,JA,25,33,439.14,199,0.9290802105915144,30.814493651285225,22.345000000000002,High Speed
29548560,Circuit de Monaco - Short Circuit,Monte Carlo,Monaco,3.703,2004,276538,14,1,71.8,2013,2594,Asphalt,Oval,456,21,40,267,1,79,15.89,1931,0.695,6.17,1,Alfa Romeo,EN,25,29,211.07,20,3.780718336483932,5.401026194977046,23.02,Low Speed
20031858,Bahrain International Circuit - Endurance Config,Sakhir,Bahrain,4.89,1990,403169,9,6,76.558,2008,1730,Concrete,Permanent,483,6,45,364,1,70,4.22,3090,0.47,9.37,0,Renault,PT,18,24,308.07,117,1.8404907975460123,23.92638036809816,24.235,High Speed
29728316,Circuit Zandvoort,Zandvoort,Netherlands,3.58,1960,381011,15,3,81.736,2019,2240,Asphalt,Permanent,442,5,38,277,3,9,11.04,466,0.555,3.73,1,Renault,PT,20,14,171.84,11,4.189944134078212,3.072625698324022,22.39,Low Speed
24090666,Circuit Gilles Villeneuve - Endurance Config,Montreal,Canada,4.562,1976,355919,11,1,94.321,2020,792,Mixed,Street,304,14,23,300,1,34,9.77,2821,0.365,7.85,0,Alfa Romeo,AR,24,28,328.46,101,2.411223147742218,22.139412538360368,16.18,Medium Speed
20968732,Losail International Circuit - Short Circuit,Lusail,Qatar,5.897,1953,175428,11,2,91.294,2011,798,Asphalt,Permanent,343,21,24,301,1,59,11.67,1500,0.222,3.11,0,Honda,IT,18,34,294.85,65,1.865355265389181,11.02255384093607,17.935000000000002,Medium Speed
26163736,Portimao Circuit - Short Circuit,Portimao,Portugal,5.162,2009,382516,16,1,61.14,2018,160,Concrete,Street,322,7,29,332,1,33,5.38,3382,0.332,6.15,0,Ferrari,ES,13,29,356.18,55,3.0995738086013174,10.654784967067028,16.990000000000002,Medium Speed
28077980,Baku City Circuit,Baku,Azerbaijan,6.717,1988,332180,15,2,106.834,2012,2398,Concrete,Permanent,433,20,44,265,1,47,2.74,821,0.107,6.86,0,Alfa Romeo,JA,13,21,537.36,157,2.233139794551139,23.373529849635254,21.985,Low Speed
22069844,Estoril Circuit - Endurance Config,Estoril,Portugal,4.858,2015,135647,25,2,81.335,2018,17,Asphalt,Street,461,17,32,364,2,48,12.44,733,0.61,6.88,0,Mercedes,FR,10,30,242.9,135,5.14615067929189,27.789213668176206,23.245,High Speed
22492603,Estoril Circuit - Historic Layout,Estoril,Portugal,4.746,2020,406418,7,2,102.123,2015,1192,Asphalt,Permanent,461,18,37,356,1,50,2.36,82,0.419,7.2,0,Mercedes,PT,14,30,313.24,210,1.4749262536873156,44.24778761061946,23.245,High Speed
28682194,Red Bull Ring - Reverse Layout,Spielberg,Austria,4.302,1967,253291,16,3,87.432,2018,266,Asphalt,Street,444,13,50,385,1,47,9.4,1036,0.482,3.21,1,Honda,DE,17,18,344.16,59,3.7192003719200377,13.714551371455139,22.48,High Speed
25867285,Circuit de Barcelona-Catalunya,Barcelona,Spain,4.592,1992,404666,10,2,93.317,2008,2387,Asphalt,Permanent,517,28,32,313,1,59,14.2,2651,0.396,0.75,0,Honda,EN,12,10,362.77,20,2.177700348432056,4.355400696864112,25.765,Medium Speed
28624483,Bahrain International Circuit,Sakhir,Bahrain,4.764,1991,101090,10,5,92.207,2015,1828,Asphalt,Permanent,212,13,41,266,2,57,7.36,1500,0.775,1.67,1,Alfa Romeo,IT,21,32,252.49,73,2.099076406381192,15.323257766582703,12.040000000000001,Low Speed
26768621,Las Vegas Street Circuit - Endurance Config,Las Vegas,USA,6.06,2018,345570,12,1,107.783,2016,1614,Concrete,Hybrid,392,2,42,315,1,72,7.75,3450,0.031,3.85,0,Honda,NL,25,26,430.26,69,1.9801980198019804,11.386138613861387,20.14,Medium Speed
26010531,Portimao Circuit - Short Circuit,Portimao,Portugal,4.72,1984,21144,14,1,71.202,2020,2343,Mixed,Permanent,392,4,29,323,1,47,13.9,1310,0.113,7.72,1,Mercedes,NL,20,29,283.2,54,2.9661016949152543,11.440677966101696,20.14,Medium Speed
27197832,Circuit de Barcelona-Catalunya - Alt Chicane,Barcelona,Spain,4.374,2020,225311,16,2,104.951,2022,550,Mixed,Permanent,382,21,29,369,1,17,3.63,101,0.466,1.02,0,Alfa Romeo,PT,19,36,196.83,7,3.6579789666209424,1.6003657978966621,19.69,High Speed
25166602,Baku City Circuit,Baku,Azerbaijan,6.112,1969,202560,16,1,103.209,2011,399,Concrete,Oval,399,28,40,357,1,13,6.26,3240,0.049,4.34,0,Alfa Romeo,ZH,22,35,330.05,185,2.6178010471204187,30.26832460732984,20.455000000000002,High Speed
24723157,Baku City Circuit,Baku,Azerbaijan,6.671,1967,193885,18,1,109.533,2016,873,Asphalt,Street,242,5,33,286,1,79,13.17,471,0.37,6.95,1,Mercedes,ZH,22,26,353.56,197,2.698246140008994,29.5308049767651,13.39,Low Speed
25587705,Istanbul Park - Reverse Layout,Istanbul,Turkey,4.745,1998,359777,23,1,105.77,2021,797,Asphalt,Permanent,379,0,48,331,1,49,10.87,1815,0.098,4.41,0,Mercedes,ES,22,35,351.13,130,4.847207586933615,27.397260273972602,19.555,Medium Speed
26873762,Albert Park Circuit - Revised 2020,Melbourne,Australia,5.142,1970,151723,6,4,108.922,2020,1695,Concrete,Street,480,13,26,278,1,8,6.89,1468,0.169,5.59,0,Mercedes,JA,10,35,231.39,159,1.1668611435239207,30.921820303383896,24.1,Low Speed
20310404,Circuit Zandvoort,Zandvoort,Netherlands,3.761,2008,207557,8,1,91.176,2013,1047,Asphalt,Permanent,271,14,38,294,3,10,6.26,1951,0.633,5.78,0,Mercedes,NL,14,26,278.31,33,2.127093858016485,8.774262164318,14.695,Low Speed
24585929,Autodromo Nazionale Monza - Short Circuit,Monza,Italy,5.98,1963,302940,25,2,109.034,2012,1562,Asphalt,Permanent,259,3,27,291,1,33,15.13,879,0.249,0.92,0,Honda,JA,19,13,442.52,100,4.180602006688963,16.72240802675585,14.155000000000001,Low Speed
22913902,Marina Bay Street Circuit - Revised 2020,Singapore,Singapore,5.006,1977,108916,17,2,98.128,2009,1645,Asphalt,Hybrid,450,3,31,296,1,58,7.44,3175,0.565,3.83,0,Mercedes,IT,14,23,310.37,57,3.3959248901318415,11.38633639632441,22.75,Low Speed
22241916,Albert Park Circuit,Melbourne,Australia,4.909,1954,415472,6,4,116.768,2016,1208,Concrete,Street,393,23,40,376,1,30,12.49,1922,0.115,6.0,1,Ferrari,ZH,10,15,348.54,127,1.2222448563862294,25.87084946017519,20.185000000000002,High Speed
23968435,Miami International Autodrome,Miami,USA,5.625,1989,27379,20,4,98.506,2011,1057,Asphalt,Permanent,452,19,23,288,1,22,0.9,2666,0.408,4.5,0,Honda,ES,9,21,309.38,95,3.5555555555555554,16.88888888888889,22.84,Low Speed
21808695,Albert Park Circuit,Melbourne,Australia,5.357,2011,162529,25,4,65.146,2015,2158,Asphalt,Permanent,474,3,25,288,2,30,5.58,1388,0.32,5.28,0,Alfa Romeo,DE,23,32,342.85,56,4.666791114429718,10.453612096322567,23.830000000000002,Low Speed
28826398,Magny-Cours,Magny-Cours,France,4.474,2018,145093,9,1,96.727,2017,2543,Mixed,Street,475,1,47,304,1,15,2.74,2235,0.667,3.89,1,Honda,ES,10,28,340.02,111,2.011622708985248,24.81001341081806,23.875,Medium Speed
20502964,Miami International Autodrome,Miami,USA,5.582,2010,323842,6,3,109.561,2011,993,Concrete,Oval,235,0,33,289,1,32,6.19,2700,0.271,6.38,0,Ferrari,NL,16,35,251.19,54,1.0748835542816195,9.673951988534576,13.075000000000001,Low Speed
27589926,Circuit Zandvoort - Revised 2020,Zandvoort,Netherlands,4.473,1997,247346,24,2,66.255,2010,605,Asphalt,Permanent,386,9,33,328,3,38,12.19,1184,0.263,2.98,0,Honda,IT,16,36,263.91,2,5.365526492287056,0.447127207690588,19.87,Medium Speed
20410959,Circuit de Monaco,Monte Carlo,Monaco,2.96,1992,313800,21,1,60.239,2019,2442,Asphalt,Permanent,220,6,26,290,1,81,15.61,457,0.696,3.22,1,Renault,ES,14,22,236.8,83,7.094594594594595,28.04054054054054,12.4,Low Speed
27114279,Las Vegas Street Circuit - Revised 2020,Las Vegas,USA,5.929,1980,286736,22,2,72.547,2017,2120,Concrete,Permanent,261,9,38,305,1,73,8.05,2545,0.564,4.35,0,Mercedes,ES,15,18,438.75,118,3.7105751391465676,19.90217574633159,14.245000000000001,Medium Speed
21593809,Magny-Cours - Reverse Layout,Magny-Cours,France,4.522,1994,235144,15,1,88.689,2013,211,Asphalt,Permanent,392,13,21,325,1,21,2.56,1664,0.29,4.66,0,Mercedes,DE,21,33,203.49,76,3.3171163202122953,16.80672268907563,20.14,Medium Speed
23240954,Portimao Circuit - Revised 2020,Portimao,Portugal,5.425,1996,328869,18,1,87.887,2009,652,Asphalt,Permanent,264,11,27,276,1,34,3.76,1790,0.782,2.57,0,Ferrari,EN,12,17,341.77,2,3.317972350230415,0.3686635944700461,14.38,Low Speed
23019010,Albert Park Circuit - Alt Chicane,Melbourne,Australia,5.832,2002,399910,22,5,103.266,2016,1779,Concrete,Street,195,4,48,323,1,5,6.12,1580,0.093,7.77,0,Mercedes,FR,12,25,402.41,29,3.7722908093278464,4.972565157750343,11.275,Medium Speed
27048873,Nürburgring - Endurance Config,Nürburg,Germany,5.631,1992,29439,15,1,87.88,2012,163,Concrete,Permanent,245,3,42,358,2,23,2.92,3335,0.527,4.78,0,Ferrari,PT,15,24,326.6,120,2.663825253063399,21.31060202450719,13.525,High Speed
27290801,Autodromo Hermanos Rodriguez - Reverse Layout,Mexico City,Mexico,3.88,1949,245420,26,3,89.991,2016,1294,Asphalt,Street,202,23,47,282,1,69,0.53,1533,0.368,8.07,0,Ferrari,EN,18,11,267.72,186,6.701030927835052,47.93814432989691,11.59,Low Speed
20047160,Imola Circuit - Endurance Config,Imola,Italy,4.122,1952,160738,23,1,107.055,2022,557,Asphalt,Hybrid,489,23,30,299,1,71,10.7,2023,0.211,2.72,0,Mercedes,AR,17,17,234.95,204,5.5798156234837455,49.490538573508005,24.505000000000003,Low Speed
29634250,Kyalami - Historic Layout,Johannesburg,South Africa,3.546,1971,364508,22,2,100.521,2020,576,Asphalt,Permanent,284,5,48,275,1,59,15.51,1620,0.361,3.08,1,Ferrari,NL,16,20,219.85,123,6.204173716864073,34.68697123519459,15.280000000000001,Low Speed
22295262,Albert Park Circuit,Melbourne,Australia,4.842,2016,346437,6,4,65.63,2022,1837,Concrete,Permanent,455,22,44,283,1,39,3.45,999,0.487,4.1,0,Honda,NL,11,14,227.57,176,1.2391573729863694,36.34861627426683,22.975,Low Speed
24320231,Circuit de Barcelona-Catalunya - Reverse Layout,Barcelona,Spain,4.563,2011,92205,14,2,100.755,2022,2444,Concrete,Street,297,23,44,372,1,83,7.47,3466,0.36,3.35,0,Honda,ES,9,25,255.53,152,3.0681569143107605,33.31141792680254,15.865,High Speed
28853549,Silverstone Circuit - Reverse Layout,Silverstone,UK,6.2,1986,32828,14,2,111.285,2009,1286,Asphalt,Permanent,268,0,50,313,1,50,14.51,847,0.33,6.3,1,Mercedes,NL,11,12,465.0,75,2.258064516129032,12.096774193548386,14.56,Medium Speed
23717010,Nürburgring - Revised 2020,Nürburg,Germany,5.858,1987,131851,22,1,60.476,2023,1110,Mixed,Permanent,298,12,46,275,1,2,12.72,2057,0.686,4.56,1,Alfa Romeo,AR,8,35,304.62,72,3.755547968589963,12.290884260839878,15.91,Low Speed
24596032,Las Vegas Street Circuit - Historic Layout,Las Vegas,USA,6.193,2018,199880,12,1,102.772,2009,1222,Mixed,Street,507,11,35,284,2,8,11.81,3329,0.292,7.72,1,Ferrari,IT,16,22,297.26,90,1.9376715646697886,14.532536735023415,25.315,Low Speed
25440159,Magny-Cours,Magny-Cours,France,5.183,2005,94431,17,1,67.84,2013,1840,Asphalt,Street,211,9,33,344,1,76,0.23,2516,0.114,0.99,0,Mercedes,FR,15,19,295.43,37,3.279953694771368,7.138722747443566,11.995000000000001,High Speed
21588531,Red Bull Ring,Spielberg,Austria,5.114,1991,325757,8,3,80.926,2020,1979,Concrete,Permanent,308,24,32,347,1,34,0.19,2933,0.53,5.79,1,Honda,NL,21,35,388.66,69,1.5643332029722332,13.492373875635511,16.36,High Speed
21298856,Magny-Cours - Revised 2020,Magny-Cours,France,3.888,2008,308907,25,2,77.164,2013,1559,Mixed,Street,380,0,23,283,2,25,10.96,414,0.784,7.44,0,Mercedes,ZH,8,35,287.71,70,6.4300411522633745,18.00411522633745,19.6,Low Speed
29856664,Istanbul Park - Endurance Config,Istanbul,Turkey,5.999,2013,305730,6,1,113.114,2011,2277,Asphalt,Permanent,391,0,26,295,3,69,6.99,1156,0.614,8.55,0,Mercedes,NL,8,32,467.92,217,1.0001666944490748,36.172695449241544,20.095,Low Speed
21500334,Red Bull Ring - Short Circuit,Spielberg,Austria,3.844,1959,394326,25,2,67.215,2016,1570,Concrete,Permanent,390,7,40,358,1,47,2.71,2823,0.619,2.53,0,Ferrari,NL,11,31,295.99,155,6.503642039542144,40.32258064516129,20.05,High Speed
29084831,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,6.249,2001,311456,6,3,67.093,2014,100,Concrete,Permanent,487,18,38,352,1,22,2.72,3408,0.739,7.49,0,Alfa Romeo,ES,17,35,437.43,214,0.9601536245799328,34.24547927668427,24.415,High Speed
25285749,Circuit Gilles Villeneuve - Historic Layout,Montreal,Canada,4.644,1954,176348,12,2,77.415,2014,2484,Asphalt,Permanent,394,22,49,310,1,69,7.87,1805,0.509,1.59,0,Honda,ZH,17,29,232.2,115,2.5839793281653747,24.763135228251507,20.23,Medium Speed
20098269,Circuit of the Americas,Austin,USA,5.767,1984,242038,14,3,112.111,2021,2521,Asphalt,Hybrid,489,28,50,298,1,70,1.27,814,0.539,2.3,0,Ferrari,DE,23,33,271.05,191,2.4276053407317493,33.1194728628403,24.505000000000003,Low Speed
29038640,Autodromo Jose Carlos Pace,Sao Paulo,Brazil,4.309,1978,108984,23,2,79.76,2023,152,Asphalt,Permanent,227,19,48,355,1,53,4.64,2493,0.485,9.36,1,Renault,NL,14,23,336.1,107,5.3376653515896955,24.831747505221628,12.715,High Speed
26789933,Las Vegas Street Circuit,Las Vegas,USA,6.705,1989,59666,25,2,63.163,2014,786,Asphalt,Street,291,21,27,380,1,57,12.02,1681,0.666,3.75,0,Renault,ES,26,12,362.07,121,3.7285607755406414,18.046234153616705,15.595,High Speed
20176734,Mugello Circuit - Alt Chicane,Mugello,Italy,4.941,1988,207008,25,1,71.833,2013,1633,Concrete,Street,505,4,34,326,1,22,4.16,1134,0.603,0.73,0,Renault,ZH,14,15,370.57,135,5.059704513256426,27.3224043715847,25.225,Medium Speed
23571946,Miami International Autodrome - Reverse Layout,Miami,USA,5.338,1955,334844,10,4,67.684,2016,2588,Asphalt,Hybrid,324,17,45,293,2,82,6.8,79,0.374,3.28,0,Mercedes,JA,14,10,234.87,72,1.8733608092918697,13.48819782690146,17.08,Low Speed
21309131,Autodromo Nazionale Monza - Revised 2020,Monza,Italy,5.397,1990,239273,21,2,84.876,2013,219,Mixed,Permanent,313,11,25,371,1,6,8.95,2681,0.256,2.05,1,Honda,ES,12,25,280.64,85,3.8910505836575875,15.749490457661663,16.585,High Speed
23846567,Istanbul Park - Endurance Config,Istanbul,Turkey,4.997,1974,278538,6,2,89.439,2022,2307,Asphalt,Permanent,476,10,20,290,2,10,10.31,3349,0.768,4.52,1,Honda,JA,15,28,334.8,109,1.2007204322593557,21.81308785271163,23.92,Low Speed
23781008,Hungaroring,Budapest,Hungary,4.693,1973,90824,25,1,67.599,2009,1584,Mixed,Street,186,9,48,366,2,37,12.54,1186,0.17,1.01,0,Mercedes,DE,22,29,361.36,126,5.32708288940976,26.84849776262519,10.870000000000001,High Speed
28612190,Autodromo Hermanos Rodriguez - Endurance Config,Mexico City,Mexico,3.848,1952,65158,17,3,113.925,2022,1939,Asphalt,Street,489,8,24,318,2,33,1.43,1250,0.635,8.86,0,Honda,ES,8,21,200.1,105,4.417879417879418,27.286902286902286,24.505000000000003,Medium Speed
29701047,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,5.647,2008,215799,8,2,67.915,2023,2446,Mixed,Street,504,17,42,289,2,22,15.97,2889,0.193,4.24,1,Honda,PT,19,14,389.64,35,1.4166814237648309,6.197981228971135,25.18,Low Speed
29949032,Kyalami - Alt Chicane,Johannesburg,South Africa,4.266,1989,317426,12,2,114.437,2017,1561,Asphalt,Street,308,14,43,340,1,66,10.97,3255,0.65,8.59,1,Renault,DE,18,29,337.01,141,2.8129395218002813,33.05203938115331,16.36,Medium Speed
25836363,Autodromo Hermanos Rodriguez,Mexico City,Mexico,4.288,2004,367066,6,2,100.272,2023,1454,Asphalt,Street,377,16,25,339,1,18,11.0,1348,0.678,5.86,0,Ferrari,DE,18,31,222.98,53,1.3992537313432836,12.360074626865671,19.465,Medium Speed
22271294,Hungaroring - Reverse Layout,Budapest,Hungary,5.0,1996,28524,26,1,87.771,2019,258,Asphalt,Street,201,27,24,322,1,44,8.98,2924,0.65,0.51,0,Renault,JA,15,32,275.0,84,5.2,16.8,11.545,Medium Speed
22827786,Circuit de Spa-Francorchamps - Endurance Config,Spa,Belgium,6.357,2003,209934,14,2,101.006,2012,165,Asphalt,Permanent,212,21,30,300,1,49,9.29,3490,0.126,2.57,0,Honda,JA,18,30,483.13,132,2.202296680824288,20.764511562057574,12.040000000000001,Medium Speed
21029202,Circuit Zandvoort - Short Circuit,Zandvoort,Netherlands,3.933,1971,370671,10,2,63.035,2022,1307,Mixed,Permanent,184,12,22,336,1,2,10.23,918,0.713,9.9,1,Alfa Romeo,EN,21,34,279.24,195,2.5425883549453343,49.58047292143402,10.780000000000001,Medium Speed
29281873,Estoril Circuit - Historic Layout,Estoril,Portugal,4.973,1957,302743,11,2,81.709,2010,515,Asphalt,Street,400,0,46,379,2,18,15.41,857,0.637,4.91,0,Renault,JA,13,16,377.95,120,2.211944500301629,24.130303639654134,20.5,High Speed
22079657,Imola Circuit - Revised 2020,Imola,Italy,4.804,1968,27868,18,1,73.705,2010,75,Concrete,Permanent,276,0,37,283,2,2,14.49,3387,0.497,3.09,0,Ferrari,IT,8,29,288.24,30,3.7468776019983343,6.244796003330557,14.92,Low Speed
29685596,Silverstone Circuit - Historic Layout,Silverstone,UK,5.687,2009,191451,25,2,117.729,2021,524,Asphalt,Street,321,9,39,362,1,43,8.74,306,0.538,5.53,0,Mercedes,ES,24,25,255.92,40,4.395990856339019,7.03358537014243,16.945,High Speed
24125289,Losail International Circuit,Lusail,Qatar,4.956,2015,307079,7,1,75.465,2011,131,Asphalt,Street,514,15,33,357,2,67,0.62,2834,0.72,4.5,1,Mercedes,NL,24,17,371.7,131,1.4124293785310733,26.432606941081517,25.630000000000003,High Speed
29420599,Imola Circuit - Revised 2020,Imola,Italy,4.117,1954,41834,6,1,85.714,2016,2228,Asphalt,Permanent,456,15,49,332,2,57,7.1,1650,0.531,7.81,0,Renault,NL,8,36,201.73,105,1.4573718727228564,25.504007772649988,23.02,Medium Speed
23407053,Jeddah Corniche Circuit - Short Circuit,Jeddah,Saudi Arabia,6.777,1986,388199,15,4,90.588,2011,103,Concrete,Street,506,18,35,286,1,82,13.59,2032,0.334,3.05,0,Honda,DE,11,33,454.06,99,2.213368747233289,14.608233731739707,25.27,Low Speed
22792743,Albert Park Circuit - Alt Chicane,Melbourne,Australia,5.137,2006,202155,20,3,104.267,2017,2390,Asphalt,Permanent,186,22,37,381,2,84,10.16,1026,0.722,9.67,1,Renault,IT,15,17,277.4,28,3.8933229511387974,5.450652131594317,10.870000000000001,High Speed
27010676,Istanbul Park - Short Circuit,Istanbul,Turkey,6.1,1975,326942,25,1,78.186,2015,1929,Concrete,Street,228,8,23,325,1,9,9.91,509,0.652,9.67,0,Mercedes,DE,8,22,280.6,24,4.0983606557377055,3.934426229508197,12.76,Medium Speed
22089554,Baku City Circuit,Baku,Azerbaijan,5.657,1975,177421,14,2,93.844,2012,2229,Concrete,Permanent,426,1,49,276,2,8,6.67,817,0.185,9.86,0,Honda,JA,9,33,401.65,129,2.474809969948736,22.803606151670497,21.67,Low Speed
21031845,Circuit de Barcelona-Catalunya - Revised 2020,Barcelona,Spain,5.229,1997,178511,25,2,67.351,2012,1050,Asphalt,Street,518,0,30,330,1,22,9.72,1755,0.786,9.41,0,Alfa Romeo,IT,17,17,303.28,174,4.781028877414419,33.27596098680436,25.810000000000002,Medium Speed
