circuit_id,circuit_name,city,country,track_length_km,year_opened,seating_capacity,number_of_turns,drs_zones,lap_record_seconds,lap_record_year,altitude_meters,surface_type,circuit_type,pit_lane_length_m,avg_temp_min_c,avg_temp_max_c,avg_top_speed_kmh,fia_grade,total_gp_hosted,tv_viewers_millions,ticket_price_usd,safety_car_freq,overtake_index,night_race,primary_engine_supplier,primary_broadcast_lang,pit_boxes,marshal_post_count,total_race_dist_km,elevation_change_m
20381448,Suzuka International Racing Course - Reverse Layout,Suzuka,Japan,5.81,1997,296452,22,1,69.306,2018,486,Asphalt,Hybrid,286,15,47,380,1,1,2.14,453,0.196,8.69,0,Mercedes,DE,16,22,313.74,216
22659777,Red Bull Ring - Alt Chicane,Spielberg,Austria,4.377,1953,156121,18,1,61.551,2018,499,Asphalt,Permanent,317,28,35,283,1,49,0.45,1226,0.424,3.37,1,Renault,DE,9,36,236.36,209
23016953,Suzuka International Racing Course,Suzuka,Japan,5.554,2011,324640,17,1,84.402,2011,1838,Asphalt,Permanent,251,15,34,378,1,85,13.33,899,0.739,5.41,0,Alfa Romeo,PT,17,26,255.48,200
29380803,Magny-Cours,Magny-Cours,France,4.521,1971,45881,23,1,69.143,2012,1651,Concrete,Permanent,309,26,21,284,2,62,5.66,1435,0.793,5.14,0,Renault,JA,9,29,357.16,45
21573301,Imola Circuit,Imola,Italy,5.428,1994,401301,7,1,62.403,2017,1586,Mixed,Permanent,270,20,30,289,1,75,8.63,1992,0.785,2.19,0,Alfa Romeo,ZH,24,29,271.4,156
24056755,Kyalami - Historic Layout,Johannesburg,South Africa,3.65,1991,240061,24,1,73.667,2017,2087,Asphalt,Hybrid,276,14,28,265,2,16,9.86,1639,0.354,2.33,0,Mercedes,ES,10,34,200.75,13
28846013,Magny-Cours - Revised 2020,Magny-Cours,France,5.079,1966,401811,22,1,87.128,2015,1637,Asphalt,Permanent,350,15,47,275,1,56,3.94,2219,0.746,4.22,0,Mercedes,DE,18,14,319.98,161
25191941,Baku City Circuit - Alt Chicane,Baku,Azerbaijan,5.639,1994,246225,8,1,114.767,2011,676,Asphalt,Permanent,361,16,20,329,2,7,5.37,2630,0.164,8.35,0,Renault,PT,15,36,439.84,25
21330955,Kyalami,Johannesburg,South Africa,4.261,1965,81531,15,2,107.696,2013,1985,Asphalt,Permanent,339,22,31,354,3,38,13.97,1261,0.099,5.31,0,Alfa Romeo,ES,13,16,272.7,102
28489573,Yas Marina Circuit,Abu Dhabi,UAE,5.814,2016,46230,22,2,100.287,2010,880,Asphalt,Permanent,413,1,24,335,1,32,4.08,397,0.509,3.1,0,Mercedes,DE,24,16,418.61,53
20261868,Hungaroring - Endurance Config,Budapest,Hungary,3.969,1969,128670,23,2,102.797,2011,1812,Asphalt,Permanent,222,9,21,336,1,0,5.12,732,0.508,3.1,0,Ferrari,FR,23,14,301.64,37
24408058,Suzuka International Racing Course,Suzuka,Japan,6.322,1975,222333,12,1,113.21,2021,1659,Asphalt,Permanent,420,10,46,369,1,68,15.95,458,0.356,8.15,0,Ferrari,IT,23,22,461.51,119
20678023,Yas Marina Circuit - Short Circuit,Abu Dhabi,UAE,5.359,2000,378922,12,3,86.042,2016,1073,Asphalt,Permanent,223,12,44,270,1,63,13.06,2274,0.143,4.21,1,Honda,DE,13,28,337.62,175
23999690,Circuit de Monaco,Monte Carlo,Monaco,3.644,2003,409257,11,1,61.795,2014,2241,Asphalt,Permanent,517,0,33,358,1,81,3.12,2205,0.025,2.65,1,Ferrari,IT,23,33,236.86,68
23468128,Circuit de Barcelona-Catalunya - Historic Layout,Barcelona,Spain,4.722,2009,384553,16,2,79.207,2022,1662,Asphalt,Permanent,377,4,48,372,1,45,6.85,2964,0.086,0.95,1,Mercedes,EN,12,23,363.59,183
21265696,Bahrain International Circuit,Sakhir,Bahrain,5.809,2017,197826,18,6,86.184,2017,1873,Asphalt,Permanent,505,22,29,350,1,34,0.33,2086,0.413,9.83,0,Ferrari,JA,18,31,371.78,4
20249157,Circuit of the Americas - Historic Layout,Austin,USA,5.204,1972,306697,6,1,105.726,2011,1209,Asphalt,Permanent,460,4,37,351,1,23,3.82,2827,0.273,5.26,0,Honda,JA,21,30,327.85,35
28399692,Circuit Gilles Villeneuve,Montreal,Canada,4.874,1966,261912,12,1,83.567,2019,786,Asphalt,Permanent,349,0,27,326,1,8,5.39,2220,0.698,6.0,1,Renault,JA,20,24,263.2,185
21779198,Istanbul Park - Alt Chicane,Istanbul,Turkey,6.097,1954,330992,25,2,66.701,2015,1768,Mixed,Permanent,436,27,46,266,1,19,4.19,2417,0.144,3.47,0,Ferrari,EN,10,20,298.75,46
25180160,Circuit of the Americas - Alt Chicane,Austin,USA,6.22,1970,77204,14,2,113.946,2022,251,Asphalt,Street,328,25,25,278,1,53,11.3,2858,0.122,1.54,0,Honda,ES,8,12,360.76,211
23170976,Miami International Autodrome - Reverse Layout,Miami,USA,6.188,1948,387718,22,3,92.575,2018,1472,Asphalt,Street,255,13,44,361,1,19,12.64,174,0.743,8.48,1,Ferrari,JA,17,11,290.84,69
29348165,Circuit de Monaco - Reverse Layout,Monte Carlo,Monaco,4.051,1993,145049,24,1,65.624,2016,2370,Concrete,Permanent,337,26,48,311,1,59,10.7,1027,0.084,4.18,0,Renault,AR,11,16,315.98,63
20862574,Portimao Circuit,Portimao,Portugal,5.143,2008,249262,21,1,88.041,2018,540,Concrete,Permanent,385,18,35,343,1,18,1.97,2316,0.772,4.3,0,Alfa Romeo,AR,8,34,262.29,157
29463447,Baku City Circuit,Baku,Azerbaijan,5.267,1957,24194,18,2,101.461,2018,1956,Asphalt,Hybrid,181,26,39,336,1,59,9.75,718,0.14,4.05,0,Alfa Romeo,DE,11,14,389.76,150
22276907,Marina Bay Street Circuit,Singapore,Singapore,5.611,2013,101712,23,4,106.571,2014,1411,Concrete,Permanent,268,6,50,358,2,34,3.96,2893,0.443,6.89,0,Honda,EN,21,27,302.99,42
28341450,Marina Bay Street Circuit - Alt Chicane,Singapore,Singapore,5.151,1977,282734,9,3,107.292,2010,1502,Concrete,Permanent,414,9,20,329,2,47,14.07,629,0.665,6.69,0,Mercedes,DE,22,19,252.4,40
28079676,Circuit de Spa-Francorchamps - Alt Chicane,Spa,Belgium,7.089,2005,332561,15,1,87.084,2020,1086,Asphalt,Permanent,206,20,48,343,2,26,0.24,1284,0.523,5.4,0,Mercedes,PT,14,35,517.5,191
23628322,Circuit de Spa-Francorchamps - Revised 2020,Spa,Belgium,7.697,1990,321337,25,1,64.046,2009,1424,Mixed,Permanent,507,22,29,331,2,81,3.0,3012,0.138,8.48,0,Alfa Romeo,PT,17,33,423.33,155
25932391,Circuit de Barcelona-Catalunya,Barcelona,Spain,4.022,1979,43650,26,2,61.159,2008,1978,Asphalt,Hybrid,343,18,37,335,1,52,15.8,1402,0.506,6.8,0,Ferrari,EN,8,18,180.99,172
22988694,Baku City Circuit - Endurance Config,Baku,Azerbaijan,6.636,2015,52214,7,1,70.109,2008,930,Asphalt,Hybrid,469,26,35,312,2,79,15.48,2377,0.233,4.92,0,Ferrari,IT,25,23,378.25,195
28741204,Red Bull Ring,Spielberg,Austria,4.117,1989,168703,16,2,60.413,2017,737,Asphalt,Street,200,0,32,335,1,71,4.89,2522,0.709,7.77,0,Honda,EN,9,19,189.38,94
21899317,Kyalami - Short Circuit,Johannesburg,South Africa,3.787,1950,387980,26,2,112.697,2021,925,Asphalt,Permanent,231,0,48,376,2,85,2.7,920,0.525,0.79,1,Honda,IT,20,16,291.6,26
24759330,Nürburgring - Historic Layout,Nürburg,Germany,4.995,1973,130860,25,2,89.817,2009,1089,Concrete,Street,474,13,48,289,3,69,6.79,302,0.301,6.84,0,Ferrari,IT,10,28,374.62,0
25454649,Silverstone Circuit - Revised 2020,Silverstone,UK,5.538,1977,198186,25,2,79.203,2018,2146,Asphalt,Permanent,236,9,48,303,1,30,15.95,1521,0.715,2.59,0,Renault,JA,19,29,426.43,19
28869216,Mugello Circuit - Alt Chicane,Mugello,Italy,6.01,1968,295402,16,1,82.442,2013,2101,Asphalt,Street,256,4,26,307,1,9,0.64,2876,0.424,7.15,0,Mercedes,DE,11,12,396.66,103
22775356,Kyalami,Johannesburg,South Africa,4.176,2008,64075,16,1,99.944,2009,2518,Asphalt,Street,393,2,30,329,1,9,5.52,2447,0.694,7.16,1,Ferrari,AR,26,36,313.2,76
24532281,Mugello Circuit,Mugello,Italy,4.577,1998,338130,26,1,100.911,2010,340,Mixed,Permanent,213,6,23,351,1,12,3.07,1405,0.762,2.8,0,Alfa Romeo,PT,12,23,215.12,46
22009477,Estoril Circuit - Alt Chicane,Estoril,Portugal,4.519,1986,197192,18,2,76.826,2011,2099,Asphalt,Street,343,17,36,313,2,32,2.21,2381,0.73,3.96,0,Alfa Romeo,PT,15,11,203.36,25
23068117,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,6.174,1965,207971,17,3,85.905,2020,123,Asphalt,Permanent,445,3,46,324,2,52,2.67,2180,0.373,9.08,0,Honda,JA,11,25,308.7,138
25303248,Mugello Circuit - Historic Layout,Mugello,Italy,4.811,1981,299067,19,1,83.095,2016,729,Asphalt,Permanent,463,6,46,324,1,25,12.08,151,0.477,4.1,0,Mercedes,EN,20,31,384.88,59
24813280,Red Bull Ring,Spielberg,Austria,3.601,1960,99169,12,3,72.524,2023,1430,Concrete,Hybrid,204,28,27,307,1,2,11.16,1108,0.204,8.44,0,Alfa Romeo,PT,19,30,277.28,24
27233419,Estoril Circuit - Endurance Config,Estoril,Portugal,4.968,1949,233547,10,2,82.336,2019,1883,Asphalt,Hybrid,244,14,41,363,1,61,4.6,2929,0.58,9.51,0,Alfa Romeo,NL,19,31,298.08,140
25386484,Nürburgring - Short Circuit,Nürburg,Germany,4.723,1991,368745,11,1,75.296,2017,1254,Asphalt,Permanent,341,9,41,364,3,27,7.12,1113,0.76,7.48,0,Alfa Romeo,EN,19,10,302.27,177
26871412,Estoril Circuit - Short Circuit,Estoril,Portugal,4.395,1962,286676,19,2,79.717,2018,1977,Asphalt,Street,251,25,39,310,2,36,12.58,625,0.54,3.85,0,Mercedes,IT,11,10,241.72,122
21108703,Jeddah Corniche Circuit - Reverse Layout,Jeddah,Saudi Arabia,5.803,1997,388167,19,2,72.635,2018,381,Asphalt,Street,253,1,29,303,1,27,14.95,2049,0.621,4.0,1,Ferrari,IT,10,13,441.03,29
22421926,Circuit de Spa-Francorchamps,Spa,Belgium,6.513,1994,64636,9,2,71.375,2014,653,Mixed,Hybrid,350,20,44,379,1,46,3.11,2710,0.645,3.23,0,Renault,EN,14,21,442.88,71
22106452,Albert Park Circuit - Alt Chicane,Melbourne,Australia,5.244,1971,36649,18,4,80.007,2009,1175,Concrete,Street,472,8,25,350,2,18,7.82,2045,0.631,3.24,0,Alfa Romeo,FR,20,14,230.74,150
26287647,Circuit de Monaco,Monte Carlo,Monaco,3.808,2000,47846,18,1,102.495,2010,143,Concrete,Permanent,397,25,50,352,2,57,13.33,453,0.597,0.73,1,Renault,NL,15,18,190.4,74
20315587,Estoril Circuit,Estoril,Portugal,4.139,1968,23931,13,1,107.161,2017,850,Asphalt,Permanent,471,21,28,329,2,82,15.69,625,0.086,8.79,0,Alfa Romeo,PT,14,19,281.45,195
29064210,Hungaroring,Budapest,Hungary,3.763,2004,385439,7,1,65.401,2008,1431,Asphalt,Hybrid,336,16,48,298,1,68,13.95,3170,0.734,1.8,0,Ferrari,FR,19,30,233.31,163
21956076,Marina Bay Street Circuit,Singapore,Singapore,5.502,1953,78090,16,3,65.431,2021,2226,Asphalt,Permanent,328,27,38,323,1,78,12.29,320,0.716,6.21,0,Alfa Romeo,NL,8,26,379.64,112
29358629,Portimao Circuit - Revised 2020,Portimao,Portugal,4.669,1970,124325,9,1,98.423,2017,1354,Asphalt,Permanent,307,27,38,276,1,19,4.77,2113,0.137,8.32,0,Ferrari,ZH,25,11,294.15,126
26532369,Circuit Zandvoort - Endurance Config,Zandvoort,Netherlands,3.988,1982,277216,15,2,99.652,2010,907,Asphalt,Permanent,349,12,37,269,1,64,2.25,2827,0.109,4.6,0,Honda,DE,11,22,243.27,95
28114915,Silverstone Circuit,Silverstone,UK,6.392,1998,221254,15,1,94.461,2018,2029,Asphalt,Street,435,11,42,299,1,6,9.45,2575,0.601,3.19,0,Ferrari,DE,14,19,415.48,9
27904933,Istanbul Park - Revised 2020,Istanbul,Turkey,4.659,2016,329275,11,1,80.967,2017,1273,Asphalt,Permanent,375,1,23,315,2,22,6.46,3046,0.428,1.66,0,Renault,AR,13,17,205.0,62
26572444,Losail International Circuit - Historic Layout,Lusail,Qatar,5.814,1970,65435,24,3,114.966,2019,2313,Mixed,Permanent,263,17,40,302,2,84,6.04,2734,0.743,7.38,0,Alfa Romeo,JA,11,27,459.31,174
24097118,Nürburgring - Alt Chicane,Nürburg,Germany,4.438,1962,232125,20,1,111.899,2017,1006,Asphalt,Street,225,25,41,367,1,42,12.36,449,0.08,9.6,0,Ferrari,AR,14,34,261.84,46
27053096,Mugello Circuit - Historic Layout,Mugello,Italy,5.825,1997,305081,14,1,71.827,2008,982,Asphalt,Permanent,508,18,30,357,1,85,10.45,2125,0.2,9.86,0,Ferrari,DE,22,16,396.1,155
29144997,Autodromo Jose Carlos Pace,Sao Paulo,Brazil,4.582,2001,356045,10,1,75.886,2009,1284,Asphalt,Hybrid,321,9,30,371,1,32,5.17,2611,0.672,1.23,1,Alfa Romeo,PT,12,24,215.35,49
21836444,Circuit Zandvoort,Zandvoort,Netherlands,3.897,1952,216010,16,3,67.571,2011,587,Concrete,Hybrid,322,7,41,356,1,18,1.04,76,0.581,4.79,0,Renault,NL,26,11,187.06,183
28694525,Circuit de Monaco - Reverse Layout,Monte Carlo,Monaco,2.722,1970,118343,19,2,63.25,2021,1005,Asphalt,Permanent,499,22,40,345,2,44,4.08,2685,0.085,0.73,1,Honda,PT,19,31,163.32,7
25527513,Losail International Circuit - Historic Layout,Lusail,Qatar,5.259,1965,218671,7,2,114.924,2021,2030,Asphalt,Permanent,510,24,44,347,1,19,10.75,2538,0.649,9.95,0,Ferrari,PT,17,10,341.84,148
23069584,Autodromo Nazionale Monza,Monza,Italy,5.585,1972,70550,11,1,112.132,2019,2414,Mixed,Permanent,398,15,25,382,1,16,15.36,2813,0.749,2.12,0,Honda,FR,19,30,390.95,192
26295131,Estoril Circuit,Estoril,Portugal,4.465,1963,400976,22,1,103.556,2017,2052,Mixed,Street,184,4,43,288,1,85,0.83,2348,0.474,9.7,0,Ferrari,IT,16,10,299.15,92
22453128,Jeddah Corniche Circuit - Alt Chicane,Jeddah,Saudi Arabia,6.194,1960,414886,14,3,117.282,2023,704,Asphalt,Permanent,405,20,28,279,3,15,9.23,468,0.501,4.41,0,Alfa Romeo,ZH,18,19,322.09,57
24718963,Bahrain International Circuit - Endurance Config,Sakhir,Bahrain,5.201,1949,117348,26,4,93.321,2010,1637,Asphalt,Permanent,412,0,47,361,1,35,2.95,2814,0.206,9.11,0,Honda,PT,20,10,322.46,12
28497474,Portimao Circuit - Historic Layout,Portimao,Portugal,4.752,1990,57884,7,1,93.623,2017,1903,Concrete,Permanent,443,18,44,279,1,57,9.56,3309,0.134,9.4,0,Mercedes,ZH,23,23,242.35,137
26956958,Estoril Circuit - Revised 2020,Estoril,Portugal,3.681,1958,394823,12,1,79.784,2019,1138,Asphalt,Permanent,509,10,44,276,2,46,8.16,465,0.025,7.04,0,Ferrari,NL,14,30,198.77,40
24501758,Estoril Circuit,Estoril,Portugal,5.042,1972,219061,22,1,83.592,2020,98,Concrete,Hybrid,327,0,42,366,2,60,6.83,214,0.417,1.93,1,Mercedes,FR,13,12,388.23,108
21472463,Imola Circuit,Imola,Italy,4.909,1960,323262,16,1,91.822,2022,591,Asphalt,Street,408,19,24,316,2,1,11.98,2447,0.048,7.46,0,Honda,EN,16,20,255.27,29
23030651,Autodromo Hermanos Rodriguez - Endurance Config,Mexico City,Mexico,4.997,1988,310337,10,3,96.232,2018,2009,Asphalt,Permanent,270,27,34,325,1,80,12.69,2824,0.511,4.61,0,Alfa Romeo,ES,20,19,229.86,177
23357657,Suzuka International Racing Course,Suzuka,Japan,5.807,1968,218087,18,1,92.04,2012,1462,Asphalt,Permanent,294,11,42,343,1,7,5.64,2716,0.537,1.34,0,Honda,FR,23,18,325.19,114
28933196,Autodromo Hermanos Rodriguez - Reverse Layout,Mexico City,Mexico,4.762,1963,401408,13,2,66.376,2015,106,Asphalt,Permanent,485,23,41,335,1,38,7.08,1359,0.451,0.66,1,Mercedes,AR,19,27,295.24,98
23919809,Bahrain International Circuit,Sakhir,Bahrain,4.873,1995,303433,21,4,73.016,2008,1828,Asphalt,Hybrid,264,10,38,307,1,83,2.1,3040,0.449,2.69,0,Honda,JA,12,35,321.62,170
25321597,Marina Bay Street Circuit,Singapore,Singapore,4.681,1953,159789,20,4,90.729,2013,74,Asphalt,Street,319,28,29,381,2,34,6.28,2984,0.235,4.88,0,Mercedes,JA,25,14,229.37,110
28957469,Portimao Circuit,Portimao,Portugal,4.458,1952,340270,16,1,110.404,2009,46,Asphalt,Permanent,484,17,50,265,1,5,12.93,2726,0.705,2.66,0,Renault,JA,20,34,307.6,20
25357538,Estoril Circuit - Revised 2020,Estoril,Portugal,4.02,1955,346522,15,1,68.255,2015,1809,Concrete,Street,252,5,45,373,1,66,6.67,2295,0.222,4.35,0,Ferrari,JA,9,35,176.88,206
28134303,Miami International Autodrome - Alt Chicane,Miami,USA,5.986,1966,380325,24,3,69.281,2015,1699,Asphalt,Street,503,13,20,299,1,75,13.09,920,0.736,3.08,0,Ferrari,JA,10,10,472.89,192
26885474,Silverstone Circuit - Reverse Layout,Silverstone,UK,5.739,1955,35849,19,3,81.864,2008,2419,Asphalt,Permanent,185,2,48,291,3,13,8.27,1923,0.503,1.14,0,Alfa Romeo,NL,17,17,252.52,104
21454721,Losail International Circuit - Historic Layout,Lusail,Qatar,5.047,1963,203199,19,3,76.455,2015,2489,Asphalt,Hybrid,302,15,36,325,2,76,6.69,1380,0.59,7.1,1,Honda,PT,26,18,292.73,186
21280081,Las Vegas Street Circuit,Las Vegas,USA,6.201,1962,232391,13,2,94.175,2021,601,Asphalt,Permanent,305,9,36,287,1,33,10.19,1089,0.172,4.22,0,Mercedes,DE,15,17,440.27,29
28491663,Bahrain International Circuit,Sakhir,Bahrain,4.949,1977,54575,24,5,93.198,2022,2118,Mixed,Permanent,229,27,44,284,2,10,14.5,327,0.344,0.55,1,Alfa Romeo,DE,26,17,395.92,63
26593387,Albert Park Circuit - Alt Chicane,Melbourne,Australia,5.535,1958,37942,15,4,107.815,2022,95,Asphalt,Street,430,12,34,359,1,23,9.15,1690,0.22,7.5,1,Honda,IT,26,14,315.5,144
26997155,Losail International Circuit,Lusail,Qatar,5.538,1948,153277,7,1,105.287,2012,482,Asphalt,Permanent,248,28,37,374,1,40,7.9,3235,0.683,7.36,1,Alfa Romeo,DE,20,33,404.27,161
21312819,Autodromo Jose Carlos Pace - Endurance Config,Sao Paulo,Brazil,5.052,2012,153147,10,2,61.511,2018,1337,Asphalt,Permanent,375,9,41,361,1,50,1.55,3492,0.15,3.45,0,Honda,JA,21,16,293.02,217
25909731,Miami International Autodrome - Endurance Config,Miami,USA,5.785,1975,59579,23,4,117.153,2009,963,Concrete,Street,333,2,50,370,3,8,15.09,1669,0.33,4.66,1,Renault,DE,26,11,323.96,65
27196340,Magny-Cours,Magny-Cours,France,4.749,2001,261587,10,1,115.764,2010,658,Asphalt,Street,278,28,37,332,1,14,10.35,2076,0.25,3.27,0,Honda,AR,20,19,232.7,104
28554532,Las Vegas Street Circuit - Historic Layout,Las Vegas,USA,6.92,1988,100222,16,3,63.069,2014,2048,Asphalt,Permanent,268,15,46,291,1,15,5.65,516,0.5,8.03,1,Mercedes,PT,19,16,373.68,78
24423681,Circuit de Barcelona-Catalunya,Barcelona,Spain,4.108,1957,307574,18,3,79.177,2011,2512,Asphalt,Permanent,374,14,28,329,1,11,2.31,874,0.538,7.29,0,Renault,DE,10,14,205.4,103
28481518,Autodromo Jose Carlos Pace - Endurance Config,Sao Paulo,Brazil,4.594,2020,69413,14,1,86.19,2008,2510,Asphalt,Hybrid,431,25,29,269,2,82,13.61,3500,0.627,6.71,0,Renault,JA,17,20,206.73,207
23443970,Autodromo Hermanos Rodriguez - Historic Layout,Mexico City,Mexico,3.882,1966,132195,6,3,116.523,2011,617,Mixed,Street,331,8,29,377,1,51,9.33,3472,0.48,5.35,0,Honda,PT,24,18,291.15,113
27879658,Silverstone Circuit,Silverstone,UK,5.891,1952,206636,12,2,89.003,2020,2136,Asphalt,Permanent,287,14,33,362,2,45,1.9,1748,0.13,6.49,0,Alfa Romeo,JA,10,24,377.02,25
29146985,Circuit de Barcelona-Catalunya - Reverse Layout,Barcelona,Spain,4.74,2014,406320,16,3,63.429,2012,2078,Asphalt,Permanent,282,11,36,302,1,73,3.9,640,0.326,4.54,1,Ferrari,EN,19,36,303.36,106
24653445,Miami International Autodrome - Revised 2020,Miami,USA,5.52,2005,359061,11,3,91.626,2014,1049,Asphalt,Permanent,275,1,24,276,2,75,6.74,2771,0.379,2.84,0,Alfa Romeo,DE,16,14,375.36,127
26471441,Marina Bay Street Circuit - Reverse Layout,Singapore,Singapore,5.407,1998,327392,14,3,98.122,2013,1315,Asphalt,Street,213,17,24,362,1,81,7.7,2300,0.021,6.0,0,Mercedes,PT,25,23,302.79,136
29155505,Istanbul Park,Istanbul,Turkey,4.679,1978,287357,19,1,90.436,2008,411,Asphalt,Street,218,17,27,384,1,21,1.06,3227,0.766,9.77,0,Alfa Romeo,FR,24,33,350.93,131
26358094,Suzuka International Racing Course - Revised 2020,Suzuka,Japan,5.256,2015,230831,9,2,77.334,2016,1303,Asphalt,Permanent,313,4,26,267,1,28,5.04,1647,0.467,2.97,1,Ferrari,ZH,14,20,362.66,93
20848400,Losail International Circuit - Short Circuit,Lusail,Qatar,5.903,1981,95830,6,1,85.791,2019,2576,Asphalt,Street,358,14,26,282,2,80,13.76,3154,0.693,9.87,0,Mercedes,AR,21,32,466.34,188
23486946,Circuit Gilles Villeneuve - Alt Chicane,Montreal,Canada,4.699,1954,330891,13,3,100.963,2020,59,Mixed,Street,502,8,24,308,1,55,13.96,3200,0.18,3.29,0,Renault,NL,19,24,211.45,20
22824194,Circuit de Monaco - Reverse Layout,Monte Carlo,Monaco,3.251,2007,196675,18,1,68.619,2019,1598,Asphalt,Permanent,472,24,27,280,1,41,12.73,925,0.085,4.97,0,Alfa Romeo,NL,21,20,195.06,131
26691856,Circuit de Monaco - Revised 2020,Monte Carlo,Monaco,3.1,2017,308870,26,1,95.621,2018,1489,Asphalt,Hybrid,250,13,47,331,1,51,14.98,301,0.292,4.53,0,Alfa Romeo,PT,25,36,139.5,188
23016740,Estoril Circuit - Short Circuit,Estoril,Portugal,3.683,1989,320539,24,1,68.482,2015,852,Asphalt,Permanent,292,23,36,287,2,67,15.03,1161,0.208,2.8,0,Honda,ES,12,19,165.73,142
25620884,Estoril Circuit - Alt Chicane,Estoril,Portugal,4.171,1951,243421,11,1,99.958,2019,2305,Asphalt,Permanent,420,5,26,354,2,28,2.21,1083,0.233,2.45,1,Alfa Romeo,PT,15,29,246.09,170
24544311,Circuit of the Americas - Reverse Layout,Austin,USA,5.598,2003,264732,23,2,63.384,2020,2594,Asphalt,Permanent,255,20,32,311,1,19,2.34,1372,0.231,0.76,0,Renault,AR,9,14,391.86,139
22956367,Imola Circuit,Imola,Italy,4.777,2003,270028,6,1,84.173,2008,1682,Asphalt,Street,296,16,46,312,1,16,14.38,2280,0.6,3.97,0,Honda,ZH,14,36,267.51,20
25604861,Marina Bay Street Circuit - Endurance Config,Singapore,Singapore,4.329,1976,98492,22,2,77.803,2023,357,Asphalt,Permanent,187,0,24,277,1,29,13.41,408,0.562,7.11,0,Honda,IT,16,34,199.13,126
23877775,Yas Marina Circuit - Endurance Config,Abu Dhabi,UAE,4.89,1992,147692,20,3,77.213,2008,2392,Mixed,Hybrid,319,18,28,377,1,19,12.98,2990,0.185,8.62,0,Honda,IT,14,31,312.96,43
23630988,Circuit de Monaco,Monte Carlo,Monaco,4.078,1948,344605,22,1,66.079,2015,2351,Asphalt,Street,318,21,28,375,1,76,10.06,1609,0.348,5.32,0,Ferrari,AR,19,19,322.16,161
22678889,Yas Marina Circuit,Abu Dhabi,UAE,4.626,1976,270559,24,1,116.722,2014,1051,Asphalt,Permanent,245,20,39,346,1,16,7.52,2845,0.316,8.45,0,Ferrari,FR,11,21,333.07,196
27100336,Circuit de Barcelona-Catalunya,Barcelona,Spain,4.973,2018,412186,14,3,105.351,2015,294,Mixed,Permanent,244,1,38,355,1,42,1.73,2046,0.433,2.33,0,Mercedes,DE,16,34,263.57,39
25682131,Circuit of the Americas,Austin,USA,4.769,2008,58423,12,2,83.76,2014,894,Asphalt,Permanent,287,3,33,317,1,20,8.47,912,0.028,8.29,0,Honda,FR,13,27,319.52,85
29526200,Circuit Gilles Villeneuve - Historic Layout,Montreal,Canada,4.393,1996,287338,17,2,103.654,2017,1040,Asphalt,Street,514,14,43,343,1,54,9.0,1965,0.596,8.62,0,Renault,ZH,25,22,202.08,159
26547161,Estoril Circuit - Historic Layout,Estoril,Portugal,4.001,2006,67536,14,1,71.209,2015,1254,Asphalt,Hybrid,256,24,42,284,1,58,12.06,2709,0.628,8.82,0,Renault,EN,14,34,260.06,73
24732932,Circuit de Spa-Francorchamps - Revised 2020,Spa,Belgium,7.13,1975,51537,11,2,95.017,2016,1908,Asphalt,Permanent,419,5,32,356,1,73,2.66,1608,0.754,1.85,0,Alfa Romeo,AR,8,26,420.67,95
23954367,Mugello Circuit - Revised 2020,Mugello,Italy,5.528,1948,292080,10,1,75.807,2013,368,Concrete,Permanent,392,27,47,297,1,6,9.32,3199,0.137,7.25,0,Alfa Romeo,ZH,22,28,409.07,126
27847884,Portimao Circuit - Short Circuit,Portimao,Portugal,5.072,1961,299345,23,1,79.576,2018,363,Asphalt,Permanent,254,11,50,334,1,71,9.49,2050,0.699,4.6,0,Mercedes,DE,22,10,344.9,19
28014190,Circuit Gilles Villeneuve - Alt Chicane,Montreal,Canada,4.312,2010,127234,18,1,66.203,2020,2049,Asphalt,Permanent,251,26,38,306,1,81,14.21,815,0.469,8.81,0,Mercedes,FR,13,20,228.54,114
28273521,Yas Marina Circuit,Abu Dhabi,UAE,5.229,1994,354722,18,2,60.264,2008,588,Asphalt,Permanent,404,10,34,338,1,18,0.27,2240,0.251,2.96,0,Renault,NL,14,31,324.2,162
24880146,Portimao Circuit - Historic Layout,Portimao,Portugal,4.561,1975,209716,17,2,103.819,2020,925,Asphalt,Permanent,355,8,20,269,1,64,14.59,3050,0.595,2.41,0,Alfa Romeo,IT,17,26,310.15,88
23919984,Imola Circuit - Short Circuit,Imola,Italy,4.811,2005,314213,13,1,84.82,2017,1179,Asphalt,Permanent,508,4,46,382,1,6,3.45,303,0.273,7.53,0,Honda,AR,8,24,221.31,150
24709076,Circuit Zandvoort - Reverse Layout,Zandvoort,Netherlands,3.727,1990,373916,26,2,70.496,2013,2516,Asphalt,Permanent,465,4,27,384,1,33,7.53,1451,0.741,5.53,0,Ferrari,JA,20,34,283.25,216
23745982,Red Bull Ring,Spielberg,Austria,3.986,1992,261959,15,2,69.193,2016,1065,Asphalt,Permanent,476,11,38,331,1,26,9.55,2393,0.765,0.72,0,Renault,ES,20,21,286.99,142
29496553,Miami International Autodrome,Miami,USA,5.382,1953,174822,25,4,73.873,2019,290,Asphalt,Permanent,341,20,28,357,1,82,14.12,2940,0.357,8.43,1,Alfa Romeo,PT,24,23,360.59,46
